id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita
604,Bianco,Svincolato,FC Sovescio,Fiorentina,1,Prestito Reale,"{M,C}",1,0
605,Calabria,Svincolato,Svincolato,Bologna,4,Svincolato,"{Dd,E}",0,0
606,Listkowski,Svincolato,Svincolato,Lecce,1,Svincolato,{W},0,0
607,Karamoh,Svincolato,Svincolato,Torino,6,Svincolato,{A},0,0
608,Sorrentino A.,Svincolato,Svincolato,Monza,1,Svincolato,{Por},0,0
609,Maric,Svincolato,Svincolato,Venezia,3,Svincolato,{Pc},0,0
610,Thauvin,Svincolato,Svincolato,Udinese,16,Svincolato,{A},0,0
611,Caldirola,Svincolato,Svincolato,Monza,2,Svincolato,"{Ds,Dc}",0,0
612,Jimenez A.,Svincolato,Svincolato,Milan,6,Svincolato,"{Dd,Ds,E}",0,0
613,Grandi,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
614,Svoboda,Svincolato,Svincolato,Venezia,2,Svincolato,{Dc},0,0
615,Kasa,Svincolato,Svincolato,Genoa,2,Svincolato,"{M,C}",0,0
616,Condè,Svincolato,Svincolato,Venezia,2,Svincolato,"{M,C}",0,0
617,Martins K.,Svincolato,Svincolato,Monza,3,Svincolato,"{E,W}",0,0
618,Bove,Svincolato,Svincolato,Fiorentina,7,Svincolato,"{M,C}",0,0
619,Pavard,Svincolato,CyberDucks,Inter,9,Prestito Reale,"{Dd,Dc}",36,0
620,Gioacchini,Svincolato,Svincolato,Como,1,Svincolato,{Pc},0,0
621,Chichizola,Svincolato,Svincolato,Parma,1,Svincolato,{Por},0,0
622,Godfrey,Svincolato,CyberDucks,Atalanta,1,Prestito Reale,"{B,Dd,Ds}",0,0
623,Doumbia I.,Svincolato,Svincolato,Venezia,7,Svincolato,"{M,C}",0,0
624,Missori,Svincolato,Svincolato,Sassuolo,2,Svincolato,"{Dd,E}",0,0
625,Savona,Svincolato,Svincolato,Juventus,4,Svincolato,"{B,Dd,E}",0,0
626,Mulattieri,Svincolato,Svincolato,Sassuolo,4,Svincolato,{Pc},0,0
627,Azon,Svincolato,Svincolato,Como,1,Svincolato,{Pc},0,0
628,Florenzi,Svincolato,Svincolato,Milan,1,Svincolato,"{Dd,Ds,E}",0,0
629,Piana,Svincolato,Svincolato,Udinese,1,Svincolato,{Por},0,0
630,Reijnders,Svincolato,Svincolato,Milan,25,Svincolato,{C},0,0
631,Sverko,Svincolato,Svincolato,Venezia,2,Svincolato,"{B,Ds,E}",0,0
632,Dawidowicz,Svincolato,Svincolato,Verona,4,Svincolato,{Dc},0,0
633,Christensen O.,Svincolato,Svincolato,Fiorentina,1,Svincolato,{Por},0,0
634,Jack,Svincolato,Svincolato,Como,2,Svincolato,"{Ds,Dc}",0,0
635,Gourna-Douath,Svincolato,Svincolato,Roma,4,Svincolato,"{M,C}",0,0
636,Yeboah J.,Svincolato,Svincolato,Venezia,8,Svincolato,"{W,T}",0,0
637,Tessmann,Svincolato,Svincolato,Venezia,7,Svincolato,"{M,C}",0,0
638,Shomurodov,Svincolato,Svincolato,Roma,19,Svincolato,{Pc},0,0
639,Sansone,Svincolato,Svincolato,Lecce,1,Svincolato,{A},0,0
640,Gonzalez N.,Svincolato,FC Sovescio,Juventus,12,Prestito Reale,"{W,A}",27,0
641,Viola,Svincolato,Svincolato,Cagliari,9,Svincolato,"{C,T}",0,0
642,Messi,Svincolato,Svincolato,Udinese,1,Svincolato,{Pc},0,0
643,Tourè E.,Svincolato,FC Sovescio,Atalanta,6,Prestito Reale,{Pc},0,0
644,Brancolini,Svincolato,Svincolato,Empoli,1,Svincolato,{Por},0,0
645,Crnigoj,Svincolato,Svincolato,Venezia,1,Svincolato,{C},0,0
646,Carboni F.,Svincolato,Svincolato,Venezia,1,Svincolato,"{Ds,E}",0,0
647,Duda,Svincolato,Svincolato,Verona,8,Svincolato,"{M,C}",0,0
648,Sala M.,Svincolato,Svincolato,Lecce,1,Svincolato,"{Ds,E}",0,0
649,Radu I.,Svincolato,Svincolato,Venezia,8,Svincolato,{Por},0,0
650,Iling Junior,Svincolato,Svincolato,Bologna,5,Svincolato,{W},0,0
651,Bani,Svincolato,Svincolato,Genoa,5,Svincolato,{Dc},0,0
652,Quagliata,Svincolato,Svincolato,Cremonese,1,Svincolato,"{Ds,E}",0,0
653,Cerri,Svincolato,Svincolato,Como,2,Svincolato,{Pc},0,0
654,Mota,Svincolato,Svincolato,Monza,12,Svincolato,{A},0,0
655,Braunoder,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
656,Ekong,Svincolato,Svincolato,Empoli,4,Svincolato,{A},0,0
657,Magnani,Svincolato,Svincolato,Verona,3,Svincolato,{Dc},0,0
658,Bertinato,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
659,Natan,Svincolato,Svincolato,Napoli,4,Svincolato,{Dc},0,0
660,Retegui,Svincolato,Svincolato,Atalanta,40,Svincolato,{Pc},0,0
661,Alvarez A.,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Pc},0,0
662,Pafundi,Svincolato,Svincolato,Udinese,1,Svincolato,"{T,A}",0,0
663,Nasti,Svincolato,Svincolato,Cremonese,1,Svincolato,{Pc},0,0
664,Mbappe,Svincolato,Svincolato,Verona,1,Svincolato,{A},0,0
665,Le Fee,Svincolato,Svincolato,Roma,3,Svincolato,"{C,T}",0,0
666,Emerson Royal,Svincolato,Svincolato,Milan,6,Svincolato,"{B,Dd,Ds}",0,0
667,Ruggeri,Svincolato,Svincolato,Atalanta,8,Svincolato,{E},0,0
668,Cyprien,Svincolato,Svincolato,Parma,1,Svincolato,"{M,C}",0,0
669,Osimhen,Svincolato,Svincolato,Napoli,34,Svincolato,{Pc},0,0
670,Lambourde,Svincolato,Svincolato,Verona,2,Svincolato,{A},0,0
671,Taremi,Svincolato,Svincolato,Inter,3,Svincolato,{Pc},0,0
672,Burnete,Svincolato,Svincolato,Lecce,2,Svincolato,{Pc},0,0
673,Beltran L.,Svincolato,FC Pontos,Fiorentina,7,Prestito Reale,{A},0,0
674,Wieteska,Svincolato,Svincolato,Cagliari,1,Svincolato,{Dc},0,0
675,Guilbert,Svincolato,Svincolato,Lecce,5,Svincolato,"{B,Dd,Ds}",0,0
676,Badelj,Svincolato,Svincolato,Genoa,6,Svincolato,"{M,C}",0,0
677,Akinsamiro,Svincolato,Svincolato,Pisa,3,Svincolato,"{C,T}",0,0
678,Verdi,Svincolato,Svincolato,Como,2,Svincolato,"{W,T}",0,0
679,Cacciamani,Svincolato,Svincolato,Torino,2,Svincolato,"{W,A}",0,0
680,Alidou,Svincolato,Svincolato,Verona,1,Svincolato,{W},0,0
681,Gyasi,Svincolato,Svincolato,Empoli,8,Svincolato,{W},0,0
682,Joronen,Svincolato,Svincolato,Venezia,2,Svincolato,{Por},0,0
683,Baselli,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
684,Smalling,Svincolato,Svincolato,Roma,7,Svincolato,{Dc},0,0
685,Arthur Melo,Svincolato,Svincolato,Juventus,1,Svincolato,"{M,C}",0,0
686,Gendrey,Svincolato,Svincolato,Lecce,6,Svincolato,"{Dd,E}",0,0
687,Camara D.,Svincolato,Svincolato,Parma,3,Svincolato,"{C,T}",0,0
688,Busio,Svincolato,Svincolato,Venezia,9,Svincolato,{C},0,0
689,Makoumbou,Svincolato,Svincolato,Cagliari,6,Svincolato,"{M,C}",0,0
690,Keita B.,Svincolato,Svincolato,Monza,9,Svincolato,{A},0,0
691,Ebosele,Svincolato,Svincolato,Udinese,3,Svincolato,"{Dd,E}",0,0
692,Chiesa,Svincolato,Svincolato,Juventus,19,Svincolato,{A},0,0
693,Ronaldo,Svincolato,Svincolato,Milan,1,Svincolato,{Pc},0,0
694,Stankovic F.,Svincolato,Svincolato,Venezia,8,Svincolato,{Por},0,0
695,Kyriakopoulos,Svincolato,Svincolato,Monza,11,Svincolato,"{Ds,E}",0,0
696,Vignato S.,Sborada,Sborada,Monza,1,Primavera,"{T,A}",0,0
697,Pessina,Svincolato,Svincolato,Monza,2,Svincolato,"{M,C}",0,0
698,Castrovilli,Svincolato,Svincolato,Monza,6,Svincolato,"{C,T}",0,0
699,Fila,Svincolato,Svincolato,Venezia,8,Svincolato,{Pc},0,0
700,Lind,Svincolato,Svincolato,Pisa,4,Svincolato,{Pc},0,0
701,Oudin,Svincolato,Svincolato,Lecce,2,Svincolato,"{W,T}",0,0
702,Caputo,Svincolato,Svincolato,Empoli,5,Svincolato,{Pc},0,0
703,Pelmard,Svincolato,Svincolato,Lecce,1,Svincolato,"{Dd,Ds,Dc}",0,0
704,Mitrovic S.,Svincolato,CyberDucks,Verona,2,Prestito Reale,{W},0,0
705,Danilo,Svincolato,Svincolato,Juventus,8,Svincolato,"{B,Dd,Ds}",0,0
706,Ilic M.,Svincolato,Svincolato,Bologna,1,Svincolato,{Dc},0,0
707,Zampano,Svincolato,Svincolato,Venezia,4,Svincolato,"{Dd,Ds,E}",0,0
708,Haps,Svincolato,Svincolato,Venezia,7,Svincolato,"{Ds,E}",0,0
709,Okou,Svincolato,Svincolato,Verona,1,Svincolato,{Dc},0,0
710,Cassandro,Svincolato,Svincolato,Como,1,Svincolato,"{Dd,Ds,E}",0,0
711,Varane,Svincolato,Svincolato,Como,7,Svincolato,{Dc},0,0
712,Raimondo,Svincolato,Svincolato,Venezia,1,Svincolato,{Pc},0,0
713,Dellavalle,Svincolato,Svincolato,Torino,1,Svincolato,"{Dd,Dc}",0,0
714,Erlic,Svincolato,Svincolato,Bologna,3,Svincolato,{Dc},0,0
715,Joao Costa,Svincolato,Svincolato,Roma,1,Svincolato,{A},0,0
716,Dani Silva,Svincolato,Svincolato,Verona,2,Svincolato,"{M,C}",0,0
717,Carboni A.,Svincolato,Svincolato,Monza,4,Svincolato,"{Ds,Dc}",0,0
718,Kolo Muani,Svincolato,Svincolato,Juventus,20,Svincolato,{Pc},0,0
719,Mario Rui,Svincolato,Svincolato,Napoli,1,Svincolato,{E},0,0
720,Pohjanpalo,Svincolato,Svincolato,Venezia,18,Svincolato,{Pc},0,0
721,Kayode,Svincolato,Svincolato,Fiorentina,1,Svincolato,"{Dd,Ds,E}",0,0
722,Ankeye,Svincolato,Svincolato,Genoa,1,Svincolato,{Pc},0,0
723,Brenner,Svincolato,Svincolato,Udinese,3,Svincolato,{A},0,0
724,Bohinen,Svincolato,Svincolato,Genoa,2,Svincolato,"{M,C}",0,0
725,Tavsan,Svincolato,Sborada,Verona,4,Svincolato,"{W,A}",0,0
726,Boer,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0
727,Abdulhamid,Svincolato,Svincolato,Roma,1,Svincolato,"{Dd,E}",0,0
728,Kumbulla,Svincolato,Svincolato,Roma,2,Svincolato,{Dc},0,0
729,Partipilo,Svincolato,Svincolato,Parma,2,Svincolato,{A},0,0
730,Arnautovic,Svincolato,Svincolato,Inter,14,Svincolato,{Pc},0,0
731,Vlahovic V.,Svincolato,Svincolato,Atalanta,2,Svincolato,{Pc},0,0
732,Perez N.,Svincolato,Svincolato,Udinese,8,Svincolato,{Dc},0,0
733,Charpentier,Svincolato,Svincolato,Parma,5,Svincolato,{Pc},0,0
734,Solbakken,Svincolato,Svincolato,Empoli,2,Svincolato,{A},0,0
735,Mutandwa,Svincolato,Svincolato,Cagliari,2,Svincolato,{Pc},0,0
736,Toloi,Svincolato,Svincolato,Atalanta,3,Svincolato,{Dc},0,0
737,Jankto,Svincolato,Svincolato,Cagliari,1,Svincolato,"{E,C}",0,0
738,Perciun,Svincolato,Svincolato,Torino,2,Svincolato,{T},0,0
739,Degli Innocenti,Svincolato,Svincolato,Empoli,1,Svincolato,"{M,C}",0,0
740,Ferreira J.,Svincolato,Svincolato,Udinese,5,Svincolato,"{B,Dd,E}",0,0
741,Hateboer,Svincolato,Svincolato,Atalanta,5,Svincolato,{E},0,0
742,De Sciglio,Svincolato,Svincolato,Empoli,4,Svincolato,"{Dd,Ds,E}",0,0
743,Barba,Svincolato,Svincolato,Como,2,Svincolato,"{Ds,Dc}",0,0
744,Hernandez T.,Svincolato,Svincolato,Milan,13,Svincolato,"{Ds,E}",0,0
745,Marcone,Svincolato,Svincolato,Parma,1,Svincolato,{Por},0,0
746,Lapadula,Svincolato,Svincolato,Cagliari,3,Svincolato,{Pc},0,0
747,Dorgu,Svincolato,Svincolato,Lecce,11,Svincolato,"{Ds,E}",0,0
748,Stolz,Svincolato,Svincolato,Genoa,1,Svincolato,{Por},0,0
749,Success,Svincolato,Svincolato,Udinese,3,Svincolato,{A},0,0
750,Selvik,Svincolato,Svincolato,Udinese,1,Svincolato,{Por},0,0
751,Bonifazi,Svincolato,Svincolato,Lecce,1,Svincolato,{Dc},0,0
752,Osorio,Svincolato,Svincolato,Parma,1,Svincolato,{Dc},0,0
753,Manzoni,Svincolato,Svincolato,Atalanta,1,Svincolato,"{C,T}",0,0
754,Moreno M.,Svincolato,Svincolato,Fiorentina,1,Svincolato,{Dc},0,0
755,Mihaila,Svincolato,Svincolato,Parma,3,Svincolato,"{W,A}",0,0
756,Balogh,Svincolato,Svincolato,Parma,3,Svincolato,{Dc},0,0
757,Kvaratskhelia,Svincolato,Svincolato,Napoli,26,Svincolato,{A},0,0
758,Petagna,Svincolato,Svincolato,Monza,1,Svincolato,{Pc},0,0
759,Vogliacco,Svincolato,Svincolato,Genoa,4,Svincolato,"{Dd,Dc}",0,0
760,Coppola D.,Svincolato,Svincolato,Verona,7,Svincolato,{Dc},0,0
761,Bagnolini,Svincolato,Svincolato,Bologna,1,Svincolato,{Por},0,0
762,Bakker,Svincolato,Svincolato,Atalanta,3,Svincolato,{E},0,0
763,Man,Svincolato,Svincolato,Parma,11,Svincolato,"{W,A}",0,0
764,Andersen M.K.,Svincolato,Svincolato,Venezia,11,Svincolato,"{M,C}",0,0
765,Castagnetti,Svincolato,Svincolato,Cremonese,3,Svincolato,"{M,C}",0,0
766,Weah,Svincolato,Metodo Monchi FC,Juventus,7,Prestito Reale,"{E,W}",2,0
767,Perez K.,Svincolato,Svincolato,Venezia,9,Svincolato,"{C,T}",0,0
768,Ganvoula,Svincolato,Svincolato,Monza,4,Svincolato,{Pc},0,0
769,Marin,Svincolato,Svincolato,Cagliari,13,Svincolato,"{M,C}",0,0
770,Abraham,Svincolato,Baby Reijnders,Milan,10,Prestito Reale,{Pc},8,0
771,Sanchez,Svincolato,Svincolato,Udinese,7,Svincolato,{A},0,0
772,El Azzouzi,Svincolato,Svincolato,Bologna,3,Svincolato,"{M,C}",0,0
773,Hatzidiakos,Svincolato,Svincolato,Cagliari,2,Svincolato,"{Dd,Dc}",0,0
774,Stojanovic,Svincolato,Svincolato,Empoli,4,Svincolato,"{Dd,E}",0,0
775,Pickel,Svincolato,Svincolato,Cremonese,2,Svincolato,"{M,C}",0,0
776,Abankwah,Svincolato,Svincolato,Udinese,3,Svincolato,"{Dd,Dc}",0,0
777,Ghion,Svincolato,Svincolato,Sassuolo,4,Svincolato,"{M,C}",0,0
778,Tchatchoua,Svincolato,Svincolato,Verona,8,Svincolato,"{Dd,E}",0,0
779,Belardinelli,Svincolato,Svincolato,Empoli,1,Svincolato,"{M,C}",0,0
780,Candela,Svincolato,Svincolato,Venezia,2,Svincolato,"{Dd,E}",0,0
781,Melegoni,Svincolato,Svincolato,Genoa,1,Svincolato,"{C,T}",0,0
782,Correa,Svincolato,Svincolato,Inter,13,Svincolato,{A},0,0
783,Kone B.,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
784,Marin R.,ZeroDayz FC,ZeroDayz FC,Napoli,2,Prestito Reale,{Dc},6,0
785,Lazovic,Svincolato,Svincolato,Verona,10,Svincolato,{W},0,0
786,Thiaw,Svincolato,Svincolato,Milan,4,Svincolato,{Dc},0,0
787,Kouda,Svincolato,Svincolato,Parma,1,Svincolato,"{C,T}",0,0
788,Iovine,Svincolato,Svincolato,Como,1,Svincolato,"{Dd,E}",0,0
789,Corazza,Sborada,Sborada,Bologna,1,Primavera,"{Dd,Ds,E}",0,0
790,Cruz,Svincolato,Svincolato,Verona,1,Svincolato,{Pc},0,0
791,Strefezza,Svincolato,Svincolato,Como,13,Svincolato,{W},0,0
792,Pellegri,Svincolato,Svincolato,Empoli,4,Svincolato,{Pc},0,0
793,Caprari,Svincolato,Svincolato,Monza,11,Svincolato,{A},0,0
794,Esteves G.,Diablitos FC,Diablitos FC,Udinese,2,Primavera,"{Dd,Ds,E}",0,0
795,Sherri,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,0
796,Jasim,Svincolato,Svincolato,Como,1,Svincolato,"{W,A}",0,0
797,Abildgaard,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
798,Raspadori,Svincolato,Svincolato,Napoli,13,Svincolato,{A},0,0
799,Donnarumma An.,Svincolato,Svincolato,Torino,1,Svincolato,{Por},0,0
800,Shpendi S.,Svincolato,Svincolato,Empoli,3,Svincolato,{A},0,0
801,Walker,Svincolato,Svincolato,Milan,9,Svincolato,"{B,Dd,E}",0,0
802,Lucchesi,Svincolato,Svincolato,Venezia,1,Svincolato,{Dc},0,0
803,Buchanan T.,Svincolato,Svincolato,Inter,2,Svincolato,"{E,W}",0,0
804,Cragno,Svincolato,Svincolato,Monza,1,Svincolato,{Por},0,0
805,Okafor,Svincolato,Svincolato,Milan,4,Svincolato,{A},0,0
806,Musso,Svincolato,Svincolato,Atalanta,4,Svincolato,{Por},0,0
807,Zanimacchia,Svincolato,Svincolato,Cremonese,4,Svincolato,{W},0,0
808,Dahl,Svincolato,Svincolato,Roma,2,Svincolato,"{Ds,E}",0,0
809,Kowalski,Svincolato,Svincolato,Parma,1,Svincolato,{A},0,0
810,Jovic,Svincolato,Svincolato,Milan,12,Svincolato,{Pc},0,0
811,Machin,Svincolato,Svincolato,Monza,2,Svincolato,{C},0,0
812,Rus,Svincolato,Svincolato,Pisa,2,Svincolato,"{Dd,Dc}",0,0
813,Birindelli,Svincolato,Svincolato,Monza,12,Svincolato,"{Dd,Ds,E}",0,0
814,Sosa B.,Svincolato,Svincolato,Torino,2,Svincolato,{E},0,0
815,Plizzari,Svincolato,Svincolato,Venezia,1,Svincolato,{Por},0,0
816,Lekovic,Svincolato,Svincolato,Monza,2,Svincolato,{Dc},0,0
817,Zurkowski,Svincolato,Svincolato,Empoli,2,Svincolato,"{C,T}",0,0
818,Adli,Svincolato,Svincolato,Fiorentina,16,Svincolato,"{M,C}",0,0
819,Hummels,Svincolato,Svincolato,Roma,3,Svincolato,{Dc},0,0
820,Hasa,Svincolato,Svincolato,Napoli,1,Svincolato,"{C,T}",0,0
821,Bellemo,Svincolato,Svincolato,Como,1,Svincolato,"{M,C}",0,0
822,Leoni,Svincolato,Svincolato,Parma,7,Svincolato,{Dc},0,0
823,Perisan,Svincolato,Svincolato,Empoli,1,Svincolato,{Por},0,0
824,Rebic,Svincolato,Svincolato,Lecce,5,Svincolato,{A},0,0
825,Joao Felix,Svincolato,Svincolato,Milan,12,Svincolato,{A},0,0
826,Amrabat,Svincolato,Svincolato,Fiorentina,8,Svincolato,"{M,C}",0,0
827,Pedrola,Svincolato,Svincolato,Bologna,1,Svincolato,"{W,A}",0,0
828,Hainaut,Svincolato,Svincolato,Parma,2,Svincolato,"{Dd,E}",0,0
829,Berardi A.,Svincolato,Svincolato,Verona,1,Svincolato,{Por},0,0
830,Matturro,Svincolato,Svincolato,Genoa,2,Svincolato,{Dc},0,0
831,Salah-Eddine,Svincolato,Svincolato,Roma,3,Svincolato,{E},0,0
832,Ciurria,Svincolato,Svincolato,Monza,7,Svincolato,"{E,W}",0,0
833,Tengstedt,Svincolato,Svincolato,Verona,14,Svincolato,{Pc},0,0
834,Altare,Svincolato,Svincolato,Venezia,4,Svincolato,{Dc},0,0
835,Ryan,Svincolato,Svincolato,Roma,1,Svincolato,{Por},0,0
836,Pereiro,Svincolato,Svincolato,Genoa,2,Svincolato,"{W,T}",0,0
837,Bettella,Svincolato,Svincolato,Monza,2,Svincolato,{Dc},0,0
838,Chukwueze,Svincolato,AC Ciaccati,Milan,3,Prestito Reale,{W},0,0
839,Martinez Quarta,Svincolato,Svincolato,Fiorentina,7,Svincolato,{Dc},0,0
840,Paredes,Svincolato,Svincolato,Roma,13,Svincolato,"{M,C}",0,0
841,Brorsson,Svincolato,Svincolato,Monza,2,Svincolato,{Dc},0,0
842,Bonfanti N.,Svincolato,Svincolato,Pisa,1,Svincolato,{Pc},0,0
843,Palomino,Svincolato,Svincolato,Cagliari,5,Svincolato,{Dc},0,0
844,Colpani,Svincolato,Svincolato,Fiorentina,11,Svincolato,{T},0,0
845,Cassa,Svincolato,Svincolato,Atalanta,1,Svincolato,{C},0,0
846,Billing,Svincolato,Svincolato,Napoli,4,Svincolato,"{C,T}",0,0
847,Haj Mohamed,Svincolato,Svincolato,Parma,4,Svincolato,{A},0,0
848,Mbangula,Svincolato,Svincolato,Juventus,12,Svincolato,{A},0,0
849,Cajuste,Svincolato,Svincolato,Napoli,3,Svincolato,"{M,C}",0,0
850,Di Chiara,Svincolato,Svincolato,Parma,1,Svincolato,"{Ds,E}",0,0
851,Giannetti L.,Svincolato,Svincolato,Udinese,3,Svincolato,{Dc},0,0
852,El Haddad,Svincolato,Svincolato,Venezia,1,Svincolato,{T},0,0
853,Faraoni,Svincolato,Svincolato,Verona,1,Svincolato,"{Dd,E}",0,0
854,Vos,Svincolato,Svincolato,Milan,1,Svincolato,"{M,C}",0,0
