id,id_fantacalcio,nome,squadra_fc,id_giocatore,aggiornato_il
5752,7238,Kouadio,MON,,2026-09-23 14:16:02.359469+00:00
5753,4925,Carboni A.,MON,,2026-09-23 14:16:02.359469+00:00
5754,7476,Bakoune,MON,,2026-09-23 14:16:02.359469+00:00
5755,6202,Beukema,NAP,,2026-09-23 14:16:02.359469+00:00
5756,5840,Olivera,NAP,,2026-09-23 14:16:02.359469+00:00
5757,7120,Lang,NAP,,2026-09-23 14:16:02.359469+00:00
5758,6662,Corvi,PAR,,2026-09-23 14:16:02.359469+00:00
5759,7235,Troilo,PAR,,2026-09-23 14:16:02.359469+00:00
5760,7255,Britschgi,PAR,,2026-09-23 14:16:02.359469+00:00
5761,4349,Nicolussi Caviglia,PAR,,2026-09-23 14:16:02.359469+00:00
5762,7213,Frigan,PAR,,2026-09-23 14:16:02.359469+00:00
5763,6986,Rensch,ROM,,2026-09-23 14:16:02.359469+00:00
5764,6271,El Aynaoui,ROM,,2026-09-23 14:16:02.359469+00:00
5765,6005,Ilkhan,TOR,,2026-09-23 14:16:02.359469+00:00
5766,5007,Ilic,LEC,,2026-09-23 14:16:02.359469+00:00
5767,5820,Bertola,UDI,,2026-09-23 14:16:02.359469+00:00
5768,7208,Miller L.,UDI,,2026-09-23 14:16:02.359469+00:00
5769,7253,Bella-Kotchap,VEN,,2026-09-23 14:16:02.359469+00:00
5770,6890,Moreno M.,VEN,,2026-09-23 14:16:02.359469+00:00
5771,4387,Adorante,VEN,,2026-09-23 14:16:02.359469+00:00
5772,7550,Grillitsch,FRO,,2026-09-23 14:16:02.359469+00:00
5773,4375,Terzic,FRO,,2026-09-23 14:16:02.359469+00:00
5774,2012,Milik,JUV,,2026-09-23 14:16:02.359469+00:00
5775,7146,Tourè I.,MON,,2026-09-23 14:16:02.359469+00:00
5776,7610,Birligea,FRO,,2026-09-23 14:16:02.359469+00:00
5777,6145,Ngonge,MON,,2026-09-23 14:16:02.359469+00:00
5778,256,Juan Jesus,VEN,,2026-09-23 14:16:02.359469+00:00
5779,6047,Ehizibue,GEN,,2026-09-23 14:16:02.359469+00:00
5780,5578,Kossounou,ATA,,2026-09-23 14:16:02.359469+00:00
5781,6024,Sulemana I.,SAS,,2026-09-23 14:16:02.359469+00:00
5782,7301,Tornqvist,MON,,2026-09-23 14:16:02.359469+00:00
5783,7014,Smolcic I.,COM,,2026-09-23 14:16:02.359469+00:00
5784,7128,Kuhn,COM,,2026-09-23 14:16:02.359469+00:00
5785,5603,Pongracic,FIO,,2026-09-23 14:16:02.359469+00:00
5786,4378,Ranieri L.,FIO,,2026-09-23 14:16:02.359469+00:00
5787,4947,Brescianini,FIO,,2026-09-23 14:16:02.359469+00:00
5788,6903,Hasa,FRO,,2026-09-23 14:16:02.359469+00:00
5789,7537,Mitaj,GEN,,2026-09-23 14:16:02.359469+00:00
5790,7453,Havel,GEN,,2026-09-23 14:16:02.359469+00:00
5791,5813,Miretti,JUV,,2026-09-23 14:16:02.359469+00:00
5792,7131,Floriani Mussolini,LAZ,,2026-09-23 14:16:02.359469+00:00
5793,333,Cataldi,LAZ,,2026-09-23 14:16:02.359469+00:00
5794,7248,Gorter,LEC,,2026-09-23 14:16:02.359469+00:00
5795,7211,Athekame,MIL,,2026-09-23 14:16:02.359469+00:00
5796,5453,Ricci S.,COM,,2026-09-23 14:16:02.359469+00:00
5797,4485,Thiam,MON,,2026-09-23 14:16:02.359469+00:00
5798,6252,Folorunsho,MON,,2026-09-23 14:16:02.359469+00:00
5799,7162,Giovane,NAP,,2026-09-23 14:16:02.359469+00:00
5800,6215,Lucca,NAP,,2026-09-23 14:16:02.359469+00:00
5801,5307,Valenti,PAR,,2026-09-23 14:16:02.359469+00:00
5802,7138,Ordonez C.,PAR,,2026-09-23 14:16:02.359469+00:00
5803,7209,Sorensen O.,PAR,,2026-09-23 14:16:02.359469+00:00
5804,7536,Diallo O.,PAR,,2026-09-23 14:16:02.359469+00:00
5805,4772,Angelino,ROM,,2026-09-23 14:16:02.359469+00:00
5806,4374,Walukiewicz,SAS,,2026-09-23 14:16:02.359469+00:00
5807,6246,Lipani,SAS,,2026-09-23 14:16:02.359469+00:00
5808,4263,Kabasele,UDI,,2026-09-23 14:16:02.359469+00:00
5809,5994,Ebosse,UDI,,2026-09-23 14:16:02.359469+00:00
5810,7312,Arizala,UDI,,2026-09-23 14:16:02.359469+00:00
5811,7418,Chakvetadze,UDI,,2026-09-23 14:16:02.359469+00:00
5812,6681,Sagrado,VEN,,2026-09-23 14:16:02.359469+00:00
5813,7154,Odenthal,SAS,,2026-09-23 14:16:02.359469+00:00
5814,7599,Lulli,ROM,,2026-09-23 14:16:02.359469+00:00
5815,7579,Massolin,CAG,,2026-09-23 14:16:02.359469+00:00
5816,801,Gagliardini,CAG,,2026-09-23 14:16:02.359469+00:00
5817,7232,Fernandez T.,VEN,,2026-09-23 14:16:02.359469+00:00
5818,5336,Nzola,CAG,,2026-09-23 14:16:02.359469+00:00
5819,5498,Casale,BOL,,2026-09-23 14:16:02.359469+00:00
5820,487,De Silvestri,BOL,,2026-09-23 14:16:02.359469+00:00
5821,7483,Alhassane,BOL,,2026-09-23 14:16:02.359469+00:00
5822,6225,El Azzouzi O.,BOL,,2026-09-23 14:16:02.359469+00:00
5823,7125,Idrissi R.,CAG,,2026-09-23 14:16:02.359469+00:00
5824,7175,Joao Mario,FIO,,2026-09-23 14:16:02.359469+00:00
5825,7540,Akpoguma,FRO,,2026-09-23 14:16:02.359469+00:00
5826,6241,Gelli F.,FRO,,2026-09-23 14:16:02.359469+00:00
5827,6977,Otoa,GEN,,2026-09-23 14:16:02.359469+00:00
5828,7413,Puczka,GEN,,2026-09-23 14:16:02.359469+00:00
5829,791,Sabelli,GEN,,2026-09-23 14:16:02.359469+00:00
5830,6503,Stankovic A.,INT,,2026-09-23 14:16:02.359469+00:00
5831,6822,Ekhator,JUV,,2026-09-23 14:16:02.359469+00:00
5832,6410,Kaba,LEC,,2026-09-23 14:16:02.359469+00:00
5833,7477,Colombo L.,MON,,2026-09-23 14:16:02.359469+00:00
5834,383,Petagna,MON,,2026-09-23 14:16:02.359469+00:00
5835,6638,Marin R.,NAP,,2026-09-23 14:16:02.359469+00:00
5836,7276,Cremaschi,PAR,,2026-09-23 14:16:02.359469+00:00
5837,6985,Candè,SAS,,2026-09-23 14:16:02.359469+00:00
5838,7183,Aboukhlal,TOR,,2026-09-23 14:16:02.359469+00:00
5839,6925,Palma,UDI,,2026-09-23 14:16:02.359469+00:00
5840,7161,Bayo V.,UDI,,2026-09-23 14:16:02.359469+00:00
5841,7249,Buksa,UDI,,2026-09-23 14:16:02.359469+00:00
5842,7538,Halhal,VEN,,2026-09-23 14:16:02.359469+00:00
5843,6892,Schingtienne,VEN,,2026-09-23 14:16:02.359469+00:00
5844,6673,Sverko,VEN,,2026-09-23 14:16:02.359469+00:00
5845,7478,Franjic,VEN,,2026-09-23 14:16:02.359469+00:00
5846,5872,Helgason,VEN,,2026-09-23 14:16:02.359469+00:00
5847,7482,Lauberbach,VEN,,2026-09-23 14:16:02.359469+00:00
5848,6592,Forson O.,MON,,2026-09-23 14:16:02.359469+00:00
5849,7574,Foe Ondoa,MON,,2026-09-23 14:16:02.359469+00:00
5850,7605,Tchato,FRO,,2026-09-23 14:16:02.359469+00:00
5851,6601,Kambwala,COM,,2026-09-23 14:16:02.359469+00:00
5852,7615,Drobnic,PAR,,2026-09-23 14:16:02.359469+00:00
5853,5742,Drameh,GEN,,2026-09-23 14:16:02.359469+00:00
5854,7628,Sierro,PAR,,2026-09-23 14:16:02.359469+00:00
5855,7647,Esteban,LEC,,2026-09-23 14:16:02.359469+00:00
5856,2297,Rossi F.,ATA,,2026-09-23 14:16:02.359469+00:00
5857,4,Sportiello,ATA,,2026-09-23 14:16:02.359469+00:00
5858,7533,Happonen,BOL,,2026-09-23 14:16:02.359469+00:00
5859,7172,Pessina Mas.,BOL,,2026-09-23 14:16:02.359469+00:00
5860,4929,Ciocci,CAG,,2026-09-23 14:16:02.359469+00:00
5861,6650,Sherri,CAG,,2026-09-23 14:16:02.359469+00:00
5862,7346,Raterink,CAG,,2026-09-23 14:16:02.359469+00:00
5863,7165,Liteta,CAG,,2026-09-23 14:16:02.359469+00:00
5864,7338,Albarracin,CAG,,2026-09-23 14:16:02.359469+00:00
5865,7317,Trepy,CAG,,2026-09-23 14:16:02.359469+00:00
5866,2809,Vigorito,COM,,2026-09-23 14:16:02.359469+00:00
5867,418,Goldaniga,COM,,2026-09-23 14:16:02.359469+00:00
5868,7407,Cuenca A.,COM,,2026-09-23 14:16:02.359469+00:00
5869,6896,Van Der Brempt,SAS,,2026-09-23 14:16:02.359469+00:00
5870,7357,Lahdo,COM,,2026-09-23 14:16:02.359469+00:00
5871,7027,Azon,COM,,2026-09-23 14:16:02.359469+00:00
5872,6403,Christensen O.,FIO,,2026-09-23 14:16:02.359469+00:00
5873,158,Lezzerini,FIO,,2026-09-23 14:16:02.359469+00:00
5874,7463,Desplanches,FRO,,2026-09-23 14:16:02.359469+00:00
5875,7466,Lolic,FRO,,2026-09-23 14:16:02.359469+00:00
5876,5424,Amey,FRO,,2026-09-23 14:16:02.359469+00:00
5877,7468,Gelli J.,FRO,,2026-09-23 14:16:02.359469+00:00
5878,7470,Oyono J.,FRO,,2026-09-23 14:16:02.359469+00:00
5879,7471,Corrado,FRO,,2026-09-23 14:16:02.359469+00:00
5880,7456,El Azzouzi A.,FRO,,2026-09-23 14:16:02.359469+00:00
5881,5725,Kone B.,FRO,,2026-09-23 14:16:02.359469+00:00
5882,219,Sommariva,GEN,,2026-09-23 14:16:02.359469+00:00
5883,6569,Stolz,GEN,,2026-09-23 14:16:02.359469+00:00
5884,6245,Vogliacco,GEN,,2026-09-23 14:16:02.359469+00:00
5885,6244,Matturro,GEN,,2026-09-23 14:16:02.359469+00:00
5886,6980,Venturino,GEN,,2026-09-23 14:16:02.359469+00:00
5887,1926,Di Gennaro,INT,,2026-09-23 14:16:02.359469+00:00
5888,2814,Provedel,INT,,2026-09-23 14:16:02.359469+00:00
5889,1930,Pinsoglio,JUV,,2026-09-23 14:16:02.359469+00:00
5890,294,Rugani,JUV,,2026-09-23 14:16:02.359469+00:00
5891,6039,Cabal,JUV,,2026-09-23 14:16:02.359469+00:00
5892,7337,Motta,LAZ,,2026-09-23 14:16:02.359469+00:00
5893,7534,Renzetti,LAZ,,2026-09-23 14:16:02.359469+00:00
5894,327,Patric,LAZ,,2026-09-23 14:16:02.359469+00:00
5895,2263,Lazzari,LAZ,,2026-09-23 14:16:02.359469+00:00
5896,2728,Pellegrini Lu.,LAZ,,2026-09-23 14:16:02.359469+00:00
5897,7345,Przyborek,LAZ,,2026-09-23 14:16:02.359469+00:00
5898,2401,Fruchtl,LEC,,2026-09-23 14:16:02.359469+00:00
5899,6523,Samooja,LEC,,2026-09-23 14:16:02.359469+00:00
5900,6883,Jean,LEC,,2026-09-23 14:16:02.359469+00:00
5901,7164,Perez M.,LEC,,2026-09-23 14:16:02.359469+00:00
5902,7182,Ndaba,LEC,,2026-09-23 14:16:02.359469+00:00
5903,7319,Fofana Sa.,LEC,,2026-09-23 14:16:02.359469+00:00
5904,2815,Terracciano,MIL,,2026-09-23 14:16:02.359469+00:00
5905,6813,Torriani,MIL,,2026-09-23 14:16:02.359469+00:00
5906,7525,Diawara S.,MIL,,2026-09-23 14:16:02.359469+00:00
5907,6682,Pizzignacco,MON,,2026-09-23 14:16:02.359469+00:00
5908,7475,Strajnar,MON,,2026-09-23 14:16:02.359469+00:00
5909,5399,Antov,MON,,2026-09-23 14:16:02.359469+00:00
5910,5880,Ciurria,MON,,2026-09-23 14:16:02.359469+00:00
5911,2845,Contini,NAP,,2026-09-23 14:16:02.359469+00:00
5912,6809,Marianucci,NAP,,2026-09-23 14:16:02.359469+00:00
5913,5481,Mazzocchi,VEN,,2026-09-23 14:16:02.359469+00:00
5914,7202,Ndiaye,PAR,,2026-09-23 14:16:02.359469+00:00
5915,6149,Carboni F.,PAR,,2026-09-23 14:16:02.359469+00:00
5916,7048,De Marzi,ROM,,2026-09-23 14:16:02.359469+00:00
5917,610,Gollini,ROM,,2026-09-23 14:16:02.359469+00:00
5918,7260,Ziolkowski,MON,,2026-09-23 14:16:02.359469+00:00
5919,6981,Vaz,ROM,,2026-09-23 14:16:02.359469+00:00
5920,4518,Russo A.,SAS,,2026-09-23 14:16:02.359469+00:00
5921,4867,Turati,SAS,,2026-09-23 14:16:02.359469+00:00
5922,6189,Missori,SAS,,2026-09-23 14:16:02.359469+00:00
5923,7156,Pieragnolo,SAS,,2026-09-23 14:16:02.359469+00:00
5924,6219,Boloca,SAS,,2026-09-23 14:16:02.359469+00:00
5925,7157,Iannoni,SAS,,2026-09-23 14:16:02.359469+00:00
5926,7158,Moro L.,SAS,,2026-09-23 14:16:02.359469+00:00
5927,7457,Mascardi,TOR,,2026-09-23 14:16:02.359469+00:00
5928,5320,Paleari,TOR,,2026-09-23 14:16:02.359469+00:00
5929,7363,Siviero,TOR,,2026-09-23 14:16:02.359469+00:00
5930,252,Biraghi,TOR,,2026-09-23 14:16:02.359469+00:00
5931,6889,Anjorin,TOR,,2026-09-23 14:16:02.359469+00:00
5932,543,Padelli,UDI,,2026-09-23 14:16:02.359469+00:00
5933,5707,Piana,UDI,,2026-09-23 14:16:02.359469+00:00
5934,7356,Mlacic,UDI,,2026-09-23 14:16:02.359469+00:00
5935,7392,Camara A.,UDI,,2026-09-23 14:16:02.359469+00:00
5936,6212,Zarraga,UDI,,2026-09-23 14:16:02.359469+00:00
5937,6671,Grandi,VEN,,2026-09-23 14:16:02.359469+00:00
5938,7531,Pozzi,VEN,,2026-09-23 14:16:02.359469+00:00
5939,7454,Gomes,VEN,,2026-09-23 14:16:02.359469+00:00
5940,5485,Bjarkason,VEN,,2026-09-23 14:16:02.359469+00:00
5941,7481,Dagasso,VEN,,2026-09-23 14:16:02.359469+00:00
5942,526,Duncan,VEN,,2026-09-23 14:16:02.359469+00:00
5943,7408,Lisman,VEN,,2026-09-23 14:16:02.359469+00:00
5944,7545,Vismara,ATA,,2026-09-23 14:16:02.359469+00:00
5945,2127,Satalino,SAS,,2026-09-23 14:16:02.359469+00:00
5946,7548,Aurelio,CAG,,2026-09-23 14:16:02.359469+00:00
5947,7557,Penev,LEC,,2026-09-23 14:16:02.359469+00:00
5948,7560,Pisseri,FRO,,2026-09-23 14:16:02.359469+00:00
5949,3,Radunovic,CAG,,2026-09-23 14:16:02.359469+00:00
5950,7568,De Martis,PAR,,2026-09-23 14:16:02.359469+00:00
5951,4957,Montipò,VEN,,2026-09-23 14:16:02.359469+00:00
5952,7553,Omar Fayed,FRO,,2026-09-23 14:16:02.359469+00:00
5953,4468,Bleve,LEC,,2026-09-23 14:16:02.359469+00:00
5954,7571,Laerke,LEC,,2026-09-23 14:16:02.359469+00:00
5955,7572,Comotto,MIL,,2026-09-23 14:16:02.359469+00:00
5956,6537,Goglichidze,MON,,2026-09-23 14:16:02.359469+00:00
5957,7396,Macchioni,SAS,,2026-09-23 14:16:02.359469+00:00
5958,7575,Mout,MON,,2026-09-23 14:16:02.359469+00:00
5959,5812,Terracciano F.,MIL,,2026-09-23 14:16:02.359469+00:00
5960,5462,Ciervo,CAG,,2026-09-23 14:16:02.359469+00:00
5961,7603,Grabara,JUV,,2026-09-23 14:16:02.359469+00:00
5962,7604,Maye,MON,,2026-09-23 14:16:02.359469+00:00
5963,7611,Mrozek,UDI,,2026-09-23 14:16:02.359469+00:00
5964,6826,Dembelè A.,LEC,,2026-09-23 14:16:02.359469+00:00
5965,7092,Jovanovic,UDI,,2026-09-23 14:16:02.359469+00:00
5966,2874,Ghidotti,PAR,,2026-09-23 14:16:02.359469+00:00
5967,7622,Robinho Junior,GEN,,2026-09-23 14:16:02.359469+00:00
5968,7626,Pompei,ATA,,2026-09-23 14:16:02.359469+00:00
5969,7627,Enem,BOL,,2026-09-23 14:16:02.359469+00:00
5970,7629,Libra,BOL,,2026-09-23 14:16:02.359469+00:00
5971,5850,Lovric,UDI,,2026-09-23 14:16:02.359469+00:00
